id,email,first_name,last_name,account_tier,account_status,company_name,company_size,industry,uses_cloud_sync,uses_team_chat,uses_data_hub,country_code,timezone,created_at,updated_at,last_login_at,trial_started_at,trial_ended_at,signup_source,utm_source,utm_medium,utm_campaign,referral_code,is_test_user,is_internal_user,email_verified,phone_verified,deleted_at
349,mcculloughlouis@example.com,Mark,Hopkins,starter,active,"Silva, Cunningham and Diaz",51-200,Manufacturing,False,True,False,KW,Asia/Katmandu,2024-12-28T03:28:07,2024-12-28T03:28:07,2025-01-31T10:42:39,2024-12-28T03:28:07,,api,linkedin,social,campaign_10,REF5312,False,False,True,False,
350,edwardskristen@example.net,Jodi,Graham,enterprise,inactive,Taylor-Quinn,51-200,Manufacturing,False,True,False,QA,Europe/Warsaw,2024-05-01T05:52:13,2024-05-01T05:52:13,,,,website,direct,email,campaign_6,REF8150,False,False,True,False,
351,kim78@example.org,Gregory,Obrien,professional,churned,Trevino-Taylor,201-500,Retail,True,True,True,SO,Pacific/Fiji,2024-11-16T21:02:49,2024-11-16T21:02:49,2025-04-24T02:55:06,2024-11-16T21:02:49,,referral,referral,email,campaign_19,REF4479,False,False,True,False,
352,lunapatricia@example.net,Crystal,Hess,starter,churned,"Sullivan, Lawrence and Escobar",1-10,Finance,False,True,False,TG,Asia/Jerusalem,2025-06-05T16:30:43,2025-06-05T16:30:43,,2025-06-05T16:30:43,2025-06-19T16:30:43,mobile_app,linkedin,cpc,campaign_11,,False,False,True,True,
353,michaelwalker@example.net,Jessica,Carter,professional,active,Mason-Davis,51-200,Technology,False,False,True,MM,Indian/Mahe,2024-12-06T08:24:59,2024-12-06T08:24:59,2025-01-13T03:55:09,2024-12-06T08:24:59,,website,google,social,campaign_3,,False,False,True,True,
354,melaniedrake@example.net,Gabrielle,Todd,free,inactive,Griffin and Sons,11-50,Retail,False,False,True,TM,Asia/Ashgabat,2023-05-19T13:10:52,2023-05-19T13:10:52,2025-06-20T01:12:45,2023-05-19T13:10:52,2023-06-02T13:10:52,api,referral,organic,campaign_12,,False,False,True,False,
355,ccrosby@example.org,Kathleen,Hall,enterprise,suspended,Wood-Williams,500+,Education,False,True,False,GA,Europe/Ljubljana,2024-08-25T21:01:34,2024-08-25T21:01:34,2025-12-15T16:21:03,,2024-09-08T21:01:34,website,google,email,campaign_15,,False,False,True,True,
356,dharrison@example.org,Bill,Wong,free,suspended,Padilla PLC,201-500,Retail,True,False,False,ZW,Atlantic/Reykjavik,2025-03-30T02:22:30,2025-03-30T02:22:30,2025-05-18T17:27:42,2025-03-30T02:22:30,,referral,referral,social,campaign_10,,False,False,True,False,
357,nicholasgray@example.net,Denise,Houston,enterprise,churned,"King, Kaufman and Walker",1-10,Retail,False,False,False,NA,Pacific/Kwajalein,2025-03-04T06:28:15,2025-03-04T06:28:15,2025-12-27T18:46:40,2025-03-04T06:28:15,,mobile_app,facebook,organic,campaign_13,,False,False,True,False,
358,msparks@example.org,Warren,Taylor,enterprise,suspended,Hall PLC,51-200,Finance,True,True,True,BA,Europe/Rome,2024-12-07T19:33:37,2024-12-07T19:33:37,2025-06-27T05:35:31,2024-12-07T19:33:37,,website,google,social,campaign_4,,False,False,True,False,
359,jacobcox@example.net,Lisa,Guerrero,enterprise,suspended,Shepherd-Cortez,500+,Education,False,False,False,RO,Africa/Malabo,2025-10-18T17:28:13,2025-10-18T17:28:13,,,,website,facebook,cpc,campaign_7,,False,False,True,True,
360,kclark@example.net,Martha,Johnson,starter,active,Anderson PLC,51-200,Retail,True,False,False,DK,America/Costa_Rica,2025-04-16T15:48:44,2025-04-16T15:48:44,,,,mobile_app,direct,social,campaign_1,REF4975,False,False,True,True,
361,brianscott@example.org,Zachary,Sullivan,professional,active,"Walsh, Johns and Luna",1-10,Manufacturing,False,False,False,JM,America/Nassau,2023-03-21T02:30:59,2023-03-21T02:30:59,2025-10-01T17:01:29,2023-03-21T02:30:59,2023-04-04T02:30:59,website,direct,social,campaign_16,,False,False,True,True,
362,eobrien@example.com,George,Greer,starter,active,"Thomas, Aguilar and Saunders",500+,Technology,False,False,True,VU,Indian/Comoro,2025-01-27T22:17:10,2025-01-27T22:17:10,2025-10-06T16:52:57,2025-01-27T22:17:10,,mobile_app,referral,email,campaign_15,,False,False,True,False,
363,jennifercooper@example.com,Candace,Jones,enterprise,inactive,Cruz-Rodriguez,500+,Finance,False,False,True,FR,Europe/Bratislava,2024-06-18T03:33:35,2024-06-18T03:33:35,2025-12-31T17:09:48,2024-06-18T03:33:35,2024-07-02T03:33:35,api,direct,organic,campaign_20,,False,False,True,False,
364,catherinethompson@example.net,Carol,Rich,starter,inactive,"Gordon, Wilson and Olson",500+,Retail,True,False,False,CO,America/Montevideo,2023-09-27T04:45:38,2023-09-27T04:45:38,2024-08-17T12:59:11,2023-09-27T04:45:38,2023-10-11T04:45:38,api,linkedin,email,campaign_6,,False,False,True,True,
365,xboyd@example.org,Heidi,Patterson,enterprise,active,Clarke-James,500+,Finance,True,True,False,TZ,Africa/Mbabane,2024-06-08T15:39:51,2024-06-08T15:39:51,2025-02-27T23:46:02,2024-06-08T15:39:51,2024-06-22T15:39:51,api,facebook,cpc,campaign_2,REF8173,False,False,True,True,
366,eanderson@example.org,Renee,Miller,free,active,"Mcdowell, Ortiz and Lopez",500+,Technology,True,True,True,KN,Europe/Zurich,2023-06-14T11:56:04,2023-06-14T11:56:04,2024-02-13T10:31:55,2023-06-14T11:56:04,2023-06-28T11:56:04,mobile_app,google,organic,campaign_12,,False,False,True,False,
367,meyernicholas@example.org,Gwendolyn,Stewart,free,inactive,Rodriguez-Simmons,201-500,Healthcare,False,True,True,TV,Asia/Makassar,2024-10-07T20:16:38,2024-10-07T20:16:38,2025-08-26T04:35:54,2024-10-07T20:16:38,2024-10-21T20:16:38,referral,referral,social,campaign_8,,False,False,True,True,
368,ncunningham@example.com,Victoria,Sanders,professional,active,Gutierrez PLC,201-500,Finance,True,True,True,RO,Europe/Tallinn,2025-03-12T19:39:50,2025-03-12T19:39:50,2025-08-15T19:19:16,2025-03-12T19:39:50,,website,direct,cpc,campaign_5,REF1947,False,False,True,True,
369,tking@example.net,Maxwell,Thornton,professional,churned,"Taylor, Shields and Wilson",201-500,Manufacturing,False,False,False,GT,America/Lima,2025-03-18T10:44:30,2025-03-18T10:44:30,,,2025-04-01T10:44:30,referral,direct,social,campaign_7,REF8244,False,False,True,True,
370,lewisrichard@example.com,Lauren,Mendez,starter,suspended,"Mann, Martin and Oconnell",1-10,Technology,False,False,True,AF,Africa/Gaborone,2024-09-20T09:03:56,2024-09-20T09:03:56,2025-11-14T10:07:33,,,api,referral,email,campaign_6,,False,False,True,False,
371,bfrost@example.org,Caleb,Walker,enterprise,active,Lynch Ltd,1-10,Healthcare,False,False,True,MV,Africa/Maputo,2024-04-17T03:46:56,2024-04-17T03:46:56,,2024-04-17T03:46:56,,api,referral,cpc,campaign_15,,False,False,True,False,
372,bautistalori@example.net,Troy,Smith,starter,suspended,"Galvan, Holmes and Lee",51-200,Healthcare,True,False,True,US,Europe/Stockholm,2025-09-02T04:00:20,2025-09-02T04:00:20,2025-12-11T10:50:43,2025-09-02T04:00:20,2025-09-16T04:00:20,api,direct,cpc,campaign_5,REF7751,False,False,True,True,
373,emilyward@example.net,Aaron,Moore,starter,churned,Chan-Gomez,1-10,Healthcare,False,False,False,MY,Africa/Windhoek,2025-01-09T20:00:05,2025-01-09T20:00:05,2025-09-14T00:14:57,2025-01-09T20:00:05,,mobile_app,direct,organic,campaign_5,,False,False,True,True,
374,mclaughlincasey@example.org,Andrea,Barber,free,inactive,"Herman, Bailey and Richmond",201-500,Retail,True,True,False,IS,Europe/Athens,2025-03-08T04:56:29,2025-03-08T04:56:29,2025-04-23T07:55:16,2025-03-08T04:56:29,,website,linkedin,email,campaign_2,,False,False,True,False,
375,kspears@example.org,Jose,Russell,enterprise,active,Hansen PLC,11-50,Finance,False,True,False,KE,Europe/Riga,2024-04-01T16:25:01,2024-04-01T16:25:01,2024-09-16T03:08:47,,2024-04-15T16:25:01,website,google,email,campaign_3,REF7841,False,False,True,False,
376,nancy94@example.net,Scott,Bennett,enterprise,churned,Carrillo-Todd,500+,Finance,True,False,False,PK,Asia/Aqtau,2024-06-08T18:57:48,2024-06-08T18:57:48,2024-10-02T12:12:00,2024-06-08T18:57:48,,mobile_app,direct,organic,campaign_13,,False,False,True,False,
377,olsonjonathan@example.com,Cynthia,Gamble,free,inactive,"Haynes, Mcbride and Gutierrez",1-10,Education,False,True,True,MH,Europe/Ljubljana,2024-03-06T21:17:35,2024-03-06T21:17:35,2025-06-30T10:46:21,2024-03-06T21:17:35,2024-03-20T21:17:35,referral,direct,cpc,campaign_4,,False,False,True,False,
378,john16@example.net,Kaitlyn,Peterson,starter,churned,"Velazquez, Woods and Gomez",1-10,Education,False,False,True,TO,Asia/Baghdad,2023-11-16T16:57:59,2023-11-16T16:57:59,2023-12-22T20:16:59,2023-11-16T16:57:59,,website,referral,email,campaign_13,,False,False,True,False,
379,victorgonzalez@example.net,John,Baker,starter,suspended,Harris and Sons,1-10,Finance,False,False,True,VN,Europe/Skopje,2023-08-12T17:59:10,2023-08-12T17:59:10,,2023-08-12T17:59:10,,website,linkedin,social,campaign_4,,False,False,True,False,
380,wilsonchristian@example.net,Travis,Smith,free,inactive,"Rubio, Charles and Watson",11-50,Education,True,False,False,KW,Asia/Riyadh,2023-07-07T21:56:57,2023-07-07T21:56:57,2024-08-29T05:42:57,,,mobile_app,google,social,campaign_1,,False,False,True,False,
381,wwhite@example.net,Juan,Walker,free,inactive,"Anderson, Fox and Henderson",500+,Manufacturing,True,False,False,SR,Australia/Adelaide,2025-06-29T14:06:07,2025-06-29T14:06:07,2026-01-09T22:28:11,,2025-07-13T14:06:07,api,referral,organic,campaign_8,,False,False,True,False,
382,phillip27@example.org,Helen,Stevens,enterprise,suspended,"Smith, Craig and Gray",11-50,Technology,True,False,False,BZ,Africa/Monrovia,2023-01-02T13:19:19,2023-01-02T13:19:19,2025-11-23T21:28:38,2023-01-02T13:19:19,,referral,referral,email,campaign_2,,False,False,True,False,
383,jacob43@example.com,Thomas,Austin,free,inactive,White-Coleman,500+,Healthcare,False,True,False,NL,Europe/Podgorica,2025-12-20T23:19:55,2025-12-20T23:19:55,2026-01-06T14:31:51,2025-12-20T23:19:55,2026-01-03T23:19:55,mobile_app,linkedin,organic,campaign_11,,False,False,True,False,
384,melissa47@example.org,Ashley,Krause,starter,active,"Perez, Garcia and Nelson",500+,Retail,True,True,True,GW,Asia/Bangkok,2025-12-10T17:51:12,2025-12-10T17:51:12,2026-01-13T13:19:22,2025-12-10T17:51:12,2025-12-24T17:51:12,website,google,cpc,campaign_15,,False,False,True,True,
385,zgonzalez@example.net,Edward,Shaffer,enterprise,inactive,Fisher and Sons,1-10,Technology,False,False,True,ZM,Europe/Ljubljana,2024-07-10T01:55:48,2024-07-10T01:55:48,2024-12-29T03:22:34,2024-07-10T01:55:48,2024-07-24T01:55:48,api,facebook,cpc,campaign_20,,False,False,True,True,
386,jevans@example.net,Brandon,Garcia,free,suspended,Brown LLC,201-500,Manufacturing,True,True,True,PY,Africa/Lusaka,2024-07-17T21:35:25,2024-07-17T21:35:25,2025-11-25T18:54:06,2024-07-17T21:35:25,2024-07-31T21:35:25,mobile_app,facebook,organic,campaign_19,,False,False,True,False,
387,qgarner@example.com,Michael,Grant,starter,suspended,Cooper-Jenkins,500+,Finance,False,True,True,MG,America/Grenada,2023-04-12T01:12:52,2023-04-12T01:12:52,2025-07-17T22:42:51,2023-04-12T01:12:52,2023-04-26T01:12:52,mobile_app,google,social,campaign_2,REF6292,False,False,True,False,
388,tiffanymitchell@example.com,Emily,Freeman,enterprise,churned,"Griffin, Miller and Austin",51-200,Education,True,True,True,PL,Africa/Lusaka,2025-11-22T14:42:18,2025-11-22T14:42:18,2026-01-02T09:31:14,2025-11-22T14:42:18,,mobile_app,facebook,email,campaign_3,REF1415,False,False,True,True,
389,daniellemcfarland@example.com,Crystal,Duncan,starter,inactive,Miller LLC,11-50,Healthcare,False,True,True,GT,Asia/Kuwait,2023-04-26T15:20:16,2023-04-26T15:20:16,,2023-04-26T15:20:16,,api,linkedin,organic,campaign_4,,False,False,True,True,
390,jennifer96@example.com,Pam,Norman,starter,active,Adkins-Meyer,500+,Education,False,True,False,PG,Africa/Lagos,2025-03-18T06:53:23,2025-03-18T06:53:23,2025-04-20T12:07:51,2025-03-18T06:53:23,2025-04-01T06:53:23,mobile_app,linkedin,cpc,campaign_5,,False,False,True,True,
391,melissamartinez@example.org,Ebony,Shepard,free,active,"Brady, Clark and Sanders",1-10,Education,True,False,False,BY,Africa/Bujumbura,2024-11-01T20:07:28,2024-11-01T20:07:28,2025-09-17T03:43:59,,2024-11-15T20:07:28,website,direct,social,campaign_15,REF2659,False,False,True,True,
392,johnsonrandy@example.org,Dalton,Montgomery,professional,inactive,Pena Group,1-10,Technology,True,True,True,KR,America/Guatemala,2024-12-06T09:12:31,2024-12-06T09:12:31,2025-03-14T05:40:34,2024-12-06T09:12:31,,mobile_app,direct,social,campaign_6,,False,False,True,False,
393,scott22@example.net,Mary,Johnson,professional,suspended,"Kelly, Herman and Lin",500+,Education,True,True,False,PT,America/Paramaribo,2024-11-08T01:35:45,2024-11-08T01:35:45,2025-08-01T09:43:15,,2024-11-22T01:35:45,referral,google,organic,campaign_17,REF1894,False,False,True,False,
394,staylor@example.net,Gregory,Harper,free,suspended,"Curry, Wiley and Graham",11-50,Manufacturing,False,False,False,DZ,Africa/Algiers,2023-11-09T15:33:45,2023-11-09T15:33:45,2025-04-14T01:53:32,2023-11-09T15:33:45,,referral,google,social,campaign_2,,False,False,True,True,
395,timothy31@example.com,Kyle,Gutierrez,starter,inactive,Torres Inc,201-500,Manufacturing,False,False,True,SK,Asia/Gaza,2024-12-25T17:45:03,2024-12-25T17:45:03,2024-12-30T23:07:16,2024-12-25T17:45:03,,website,referral,cpc,campaign_5,,False,False,True,True,
396,justin80@example.net,Sandra,Arroyo,free,inactive,Evans-Cannon,11-50,Healthcare,True,True,False,JP,Africa/Kampala,2023-03-10T04:53:25,2023-03-10T04:53:25,2024-08-19T02:12:16,2023-03-10T04:53:25,,referral,google,organic,campaign_9,REF1343,False,False,True,True,
397,kelleyjacob@example.net,Samuel,Wright,professional,inactive,"Mclaughlin, Price and Gray",51-200,Retail,True,False,False,IN,America/Bahia,2023-06-22T09:13:28,2023-06-22T09:13:28,2025-09-17T22:28:37,2023-06-22T09:13:28,2023-07-06T09:13:28,mobile_app,google,cpc,campaign_5,REF3142,False,False,True,False,
398,zacharymarsh@example.net,Lindsey,Cohen,professional,churned,Wong-Patel,11-50,Technology,True,False,True,IQ,Africa/Lagos,2024-08-04T09:14:56,2024-08-04T09:14:56,2024-09-14T18:04:05,2024-08-04T09:14:56,,referral,referral,social,campaign_7,REF8711,False,False,True,False,
399,whitekeith@example.net,Stanley,Chavez,professional,churned,"Dean, Lopez and Smith",500+,Retail,True,False,False,BE,Africa/Dakar,2024-08-25T22:00:26,2024-08-25T22:00:26,2025-09-05T07:19:02,2024-08-25T22:00:26,,api,referral,social,campaign_19,,False,False,True,False,
400,teresacampbell@example.org,Jennifer,Acosta,enterprise,inactive,Davis Inc,51-200,Retail,False,True,False,SA,Africa/Banjul,2023-12-31T02:29:27,2023-12-31T02:29:27,2024-03-05T22:30:41,,,mobile_app,referral,email,campaign_8,,False,False,True,False,
401,zcollins@example.com,Whitney,Ford,enterprise,churned,Rivera and Sons,51-200,Retail,False,False,False,BG,Asia/Baghdad,2024-12-27T07:33:51,2024-12-27T07:33:51,,2024-12-27T07:33:51,,website,linkedin,cpc,campaign_10,REF9401,False,False,True,False,
402,danielshunter@example.com,Lisa,Clayton,free,active,Villegas Ltd,1-10,Healthcare,True,True,False,HU,Indian/Maldives,2023-12-20T18:49:19,2023-12-20T18:49:19,2024-09-01T12:19:28,,2024-01-03T18:49:19,api,facebook,organic,campaign_18,REF1139,False,False,True,False,
403,joanjohnson@example.com,Jill,Davis,enterprise,active,"Hendrix, Kennedy and Maldonado",201-500,Manufacturing,True,False,True,KR,Europe/Vaduz,2024-09-19T07:10:13,2024-09-19T07:10:13,2025-03-01T07:31:27,2024-09-19T07:10:13,2024-10-03T07:10:13,mobile_app,direct,email,campaign_3,,False,False,True,True,
404,garnerandrea@example.org,Jon,Little,enterprise,churned,Ward Inc,500+,Technology,False,True,True,TL,Africa/Banjul,2023-11-22T13:53:09,2023-11-22T13:53:09,2023-12-07T14:49:31,2023-11-22T13:53:09,2023-12-06T13:53:09,api,linkedin,organic,campaign_14,,False,False,True,True,
405,cynthianguyen@example.org,Laura,Richards,professional,active,Mccormick-Smith,500+,Technology,True,True,False,BB,America/Port_of_Spain,2024-04-10T11:17:05,2024-04-10T11:17:05,2025-12-22T04:26:30,2024-04-10T11:17:05,2024-04-24T11:17:05,mobile_app,direct,organic,campaign_13,,False,False,True,False,
406,nathandavis@example.org,Vincent,Parks,professional,active,Galvan-Shea,11-50,Technology,True,True,False,YE,Asia/Bahrain,2024-12-02T10:27:25,2024-12-02T10:27:25,,,2024-12-16T10:27:25,mobile_app,linkedin,organic,campaign_8,,False,False,True,False,
407,deanna81@example.org,Tony,Stewart,starter,suspended,"Kramer, Sherman and Trujillo",201-500,Retail,True,True,True,OM,Europe/Madrid,2023-01-18T03:51:55,2023-01-18T03:51:55,2025-01-30T02:21:36,2023-01-18T03:51:55,,referral,facebook,organic,campaign_10,,False,False,True,True,
408,norrismichael@example.org,John,Williams,starter,churned,"Kim, Phillips and Terry",51-200,Finance,True,True,False,ET,Africa/Tunis,2024-04-27T01:20:04,2024-04-27T01:20:04,,2024-04-27T01:20:04,2024-05-11T01:20:04,api,referral,social,campaign_15,,False,False,True,True,
409,mario74@example.net,Robin,Spencer,professional,suspended,Schmidt Group,201-500,Education,True,False,True,KE,Asia/Calcutta,2024-12-09T20:20:38,2024-12-09T20:20:38,2025-11-10T10:50:08,2024-12-09T20:20:38,2024-12-23T20:20:38,referral,referral,cpc,campaign_13,,False,False,True,False,
410,osmith@example.net,Nicholas,Lopez,professional,active,Harvey LLC,11-50,Retail,False,True,False,VN,America/Guyana,2025-09-02T16:38:20,2025-09-02T16:38:20,,,2025-09-16T16:38:20,api,direct,social,campaign_6,,False,False,True,False,
411,barrettamber@example.com,James,Vega,enterprise,churned,"Moore, Campbell and Ortiz",51-200,Manufacturing,False,True,False,LI,Africa/Brazzaville,2025-12-14T20:18:14,2025-12-14T20:18:14,,,2025-12-28T20:18:14,referral,linkedin,social,campaign_16,,False,False,True,True,
412,williamssharon@example.org,Morgan,Harris,starter,churned,Lee-Johnson,51-200,Finance,True,True,True,BA,Africa/Blantyre,2024-11-10T23:31:14,2024-11-10T23:31:14,2025-02-15T09:52:12,2024-11-10T23:31:14,,website,google,email,campaign_5,,False,False,True,True,
413,brandon39@example.net,Chad,Conrad,starter,churned,Rios Inc,1-10,Manufacturing,True,False,False,PT,Africa/Algiers,2025-04-06T21:32:16,2025-04-06T21:32:16,2025-11-25T05:12:56,,2025-04-20T21:32:16,referral,facebook,email,campaign_8,,False,True,False,False,
414,angela65@example.net,Brian,Jensen,free,inactive,"Williams, Jones and Torres",1-10,Manufacturing,True,True,True,GM,Europe/Ljubljana,2023-10-26T11:56:20,2023-10-26T11:56:20,2024-04-10T18:40:58,2023-10-26T11:56:20,,referral,referral,organic,campaign_18,,False,False,True,False,
415,hardyamanda@example.org,James,Sandoval,starter,active,"Garrett, White and Curry",201-500,Manufacturing,False,True,False,NI,Asia/Dubai,2024-05-17T08:01:35,2024-05-17T08:01:35,2024-11-04T06:55:00,,2024-05-31T08:01:35,api,google,cpc,campaign_7,,False,False,True,True,
416,emily61@example.org,Laura,Pierce,starter,suspended,"Morgan, Moore and Murillo",1-10,Education,False,False,True,PA,Pacific/Kwajalein,2025-04-12T22:17:46,2025-04-12T22:17:46,2025-12-15T16:13:10,2025-04-12T22:17:46,2025-04-26T22:17:46,mobile_app,google,email,campaign_1,,False,False,True,True,
417,megan66@example.net,Marcus,Allen,free,inactive,"Lewis, Cannon and Howe",1-10,Education,True,False,True,IE,Africa/Bamako,2023-12-28T01:26:59,2023-12-28T01:26:59,2025-08-07T05:32:00,,,referral,linkedin,social,campaign_10,,False,False,True,False,
418,amoyer@example.net,Austin,Mitchell,enterprise,suspended,Holmes LLC,11-50,Healthcare,False,True,False,AF,Asia/Bishkek,2025-07-18T01:51:32,2025-07-18T01:51:32,2025-09-12T02:09:25,2025-07-18T01:51:32,,api,linkedin,organic,campaign_7,,False,False,True,False,
419,melissasmith@example.net,Lynn,Ellison,starter,churned,"Hawkins, Howe and Moore",500+,Healthcare,True,False,True,AZ,Asia/Karachi,2025-12-03T18:15:33,2025-12-03T18:15:33,,2025-12-03T18:15:33,2025-12-17T18:15:33,website,facebook,organic,campaign_5,,False,False,True,True,
420,devonrichardson@example.net,John,Scott,free,churned,Davis-Ross,201-500,Healthcare,True,True,True,GM,Europe/Madrid,2024-01-03T02:16:48,2024-01-03T02:16:48,2025-04-17T16:09:56,,,mobile_app,facebook,email,campaign_16,,False,False,True,False,
